Filename,Predicted Class,Correct,Confidence
00909.ppm,38,True,0.060786817
09093.ppm,39,True,0.060786817
07900.ppm,17,True,0.060786817
02878.ppm,13,True,0.060786817
00908.ppm,2,False,0.0309853
09092.ppm,35,True,0.060760736
11805.ppm,2,True,0.05928418
05870.ppm,28,True,0.052280657
02879.ppm,4,False,0.035988458
07901.ppm,4,True,0.053159676
09938.ppm,9,True,0.060764626
07915.ppm,2,True,0.060786784
05864.ppm,3,True,0.060094446
09086.ppm,15,False,0.0382542
08398.ppm,31,False,0.032030534
11811.ppm,1,True,0.06000041
05694.ppm,17,True,0.0606914
00934.ppm,4,False,0.04387596
07083.ppm,4,True,0.054590724
11839.ppm,1,True,0.06074794
09910.ppm,13,True,0.060782596
10299.ppm,7,False,0.049886458
11187.ppm,12,True,0.060786817
01394.ppm,2,True,0.060732227
02845.ppm,8,True,0.05292927
03583.ppm,17,True,0.060772274
02689.ppm,3,False,0.03297879
02851.ppm,10,True,0.060772646
03597.ppm,12,True,0.025113469
09904.ppm,8,False,0.046406955
11193.ppm,12,True,0.05875718
01380.ppm,9,True,0.06077726
07929.ppm,15,True,0.06075126
00920.ppm,12,True,0.060786817
06389.ppm,10,True,0.060782947
07097.ppm,5,False,0.03477591
05858.ppm,5,True,0.05980256
05680.ppm,10,True,0.06037355
12317.ppm,24,True,0.050071225
02104.ppm,2,True,0.060786262
04575.ppm,8,True,0.029506324
10500.ppm,13,True,0.060786817
00713.ppm,39,True,0.060786817
06362.ppm,15,True,0.060074642
09051.ppm,10,True,0.06076316
06404.ppm,7,True,0.060228106
09737.ppm,39,True,0.060786817
11178.ppm,9,False,0.056391995
00075.ppm,12,True,0.060786817
10266.ppm,38,True,0.06065481
08429.ppm,10,True,0.06075245
04213.ppm,13,True,0.060786817
02662.ppm,13,True,0.060786817
12471.ppm,5,True,0.060726512
04207.ppm,5,True,0.060773537
03568.ppm,13,True,0.06078681
02676.ppm,25,True,0.060766455
12465.ppm,8,True,0.057102803
05119.ppm,9,True,0.042488478
06410.ppm,10,True,0.060785
09723.ppm,11,True,0.06078681
00061.ppm,10,True,0.060728222
10272.ppm,10,True,0.06078598
07068.ppm,20,False,0.029694702
10514.ppm,9,True,0.0607864
00707.ppm,12,True,0.06077939
01419.ppm,12,True,0.060786817
06376.ppm,38,True,0.060786817
09045.ppm,5,True,0.052896693
12303.ppm,9,True,0.060772445
02110.ppm,2,True,0.06078122
04561.ppm,5,False,0.04385129
08373.ppm,18,True,0.060786802
07040.ppm,3,True,0.037313752
01431.ppm,11,False,0.06077832
11622.ppm,2,False,0.043583784
05657.ppm,1,False,0.050192248
02138.ppm,36,True,0.060777847
03226.ppm,4,True,0.060593795
04549.ppm,18,True,0.060721356
02886.ppm,8,False,0.035124835
03540.ppm,10,True,0.060696162
05131.ppm,17,True,0.060786817
11144.ppm,28,False,0.031521916
06438.ppm,8,True,0.05352969
01357.ppm,12,True,0.06078662
00049.ppm,4,False,0.03249776
08415.ppm,9,True,0.05977842
07726.ppm,4,True,0.0377727
11150.ppm,33,True,0.06078681
01343.ppm,12,True,0.06078455
08401.ppm,4,True,0.060782358
07732.ppm,12,True,0.0605444
02892.ppm,7,True,0.060784653
03554.ppm,7,False,0.043321114
05125.ppm,39,True,0.060786817
12459.ppm,19,False,0.04343472
05643.ppm,18,True,0.060786508
03232.ppm,1,False,0.041511096
08367.ppm,1,True,0.041094106
10528.ppm,20,True,0.060779396
07054.ppm,18,True,0.060746033
01425.ppm,14,True,0.059949815
11636.ppm,2,True,0.04307528
09079.ppm,5,True,0.04966414
08830.ppm,2,True,0.060120925
03965.ppm,26,True,0.050316773
01814.ppm,36,True,0.039598007
09290.ppm,5,False,0.030748742
10919.ppm,16,True,0.059417766
01800.ppm,13,True,0.06078647
09284.ppm,2,True,0.060644407
04978.ppm,20,False,0.05308166
03971.ppm,34,True,0.060786817
08824.ppm,11,False,0.027711181
06809.ppm,9,True,0.060758274
03781.ppm,18,True,0.05230665
03959.ppm,4,True,0.05873642
01196.ppm,14,True,0.0607854
11385.ppm,9,True,0.060786776
06821.ppm,9,True,0.057989057
00288.ppm,17,True,0.060786817
07281.ppm,34,True,0.060786817
01828.ppm,35,True,0.0499242
10925.ppm,1,False,0.039822225
04950.ppm,9,True,0.060691133
05496.ppm,16,True,0.043286826
04788.ppm,10,True,0.060747642
04944.ppm,25,True,0.060783293
05482.ppm,15,True,0.060247663
07295.ppm,32,False,0.051804304
10931.ppm,12,True,0.03843773
08818.ppm,31,False,0.04503423
01182.ppm,31,True,0.044346683
11391.ppm,21,True,0.060781892
06835.ppm,38,True,0.060786817
03795.ppm,11,True,0.060786784
02460.ppm,11,True,0.060165707
04011.ppm,31,False,0.033955242
10064.ppm,7,True,0.058968905
07518.ppm,36,True,0.060786817
00277.ppm,39,True,0.060786817
01169.ppm,20,True,0.060703494
09535.ppm,38,True,0.045126114
06606.ppm,35,True,0.060786817
09253.ppm,18,True,0.02811494
06160.ppm,10,True,0.060785767
00511.ppm,2,True,0.058497593
10702.ppm,10,True,0.060716927
04777.ppm,15,True,0.06074643
03018.ppm,25,True,0.059410032
02306.ppm,4,True,0.058331497
05469.ppm,7,False,0.045899868
12115.ppm,1,True,0.043280017
04763.ppm,10,True,0.060786407
02312.ppm,1,True,0.060771246
12101.ppm,1,True,0.059391532
09247.ppm,18,True,0.060754634
11408.ppm,4,True,0.060583524
06174.ppm,38,True,0.060786817
00505.ppm,8,False,0.033032067
10716.ppm,25,True,0.060786817
08159.ppm,38,True,0.060786817
10070.ppm,25,True,0.06078579
00263.ppm,25,True,0.060307555
09521.ppm,4,True,0.046050575
06612.ppm,11,False,0.06077257
02474.ppm,16,True,0.06078349
04005.ppm,29,True,0.038554966
07524.ppm,25,True,0.060786817
08617.ppm,35,True,0.060786817
10058.ppm,3,True,0.060728427
01155.ppm,33,True,0.060766816
11346.ppm,3,True,0.057847854
09509.ppm,11,False,0.06066961
05333.ppm,1,True,0.053173818
03742.ppm,25,True,0.05886418
03024.ppm,5,True,0.060686573
04993.ppm,28,False,0.031163882
12129.ppm,3,False,0.036923453
05455.ppm,28,False,0.059091683
11420.ppm,13,True,0.060786255
01633.ppm,12,True,0.060786817
07242.ppm,1,True,0.06078648
08171.ppm,15,True,0.059948992
06148.ppm,12,True,0.06078655
11434.ppm,13,True,0.060786817
01627.ppm,38,True,0.060786817
00539.ppm,35,True,0.060786817
07256.ppm,36,True,0.060786817
08165.ppm,4,True,0.05974782
03030.ppm,18,True,0.027554603
04987.ppm,25,True,0.06078681
05441.ppm,6,True,0.060762703
05327.ppm,18,True,0.050039787
02448.ppm,19,True,0.06078103
03756.ppm,13,True,0.06078383
04039.ppm,5,True,0.060238894
07530.ppm,1,True,0.060786027
08603.ppm,23,True,0.04952796
01141.ppm,33,True,0.05030344
11352.ppm,2,True,0.026065564
06969.ppm,35,True,0.060205378
09482.ppm,15,True,0.06078444
08944.ppm,26,True,0.060340565
03811.ppm,25,True,0.060494244
04818.ppm,10,True,0.06078122
01960.ppm,1,True,0.060786817
10879.ppm,31,True,0.06028332
01974.ppm,34,True,0.060786817
03805.ppm,2,False,0.02749052
08788.ppm,4,False,0.03648473
09496.ppm,15,True,0.06078579
08950.ppm,9,True,0.060735814
05284.ppm,17,True,0.03235145
06955.ppm,8,True,0.06074951
07493.ppm,1,True,0.049376685
08978.ppm,3,False,0.035453547
10851.ppm,10,True,0.04906699
01784.ppm,35,True,0.048082355
11597.ppm,1,True,0.048675347
10689.ppm,12,True,0.060786802
03193.ppm,5,True,0.059882663
04824.ppm,4,True,0.0605922
03187.ppm,31,True,0.058801133
02299.ppm,36,True,0.060786817
04830.ppm,2,False,0.043516386
01790.ppm,36,False,0.060558558
10845.ppm,33,False,0.04012817
11583.ppm,26,True,0.060748827
01948.ppm,17,True,0.060786784
06941.ppm,25,True,0.060753364
07487.ppm,35,True,0.060786817
06799.ppm,31,True,0.057869736
03839.ppm,2,True,0.060786817
05290.ppm,18,True,0.049074374
04165.ppm,14,True,0.060540557
02514.ppm,2,True,0.044351548
09441.ppm,17,True,0.060786817
06772.ppm,4,True,0.060632456
08987.ppm,18,True,0.060767725
00303.ppm,14,True,0.060786817
10110.ppm,18,True,0.060786713
10676.ppm,6,True,0.047665436
08039.ppm,10,True,0.06078521
00465.ppm,38,True,0.060786817
09327.ppm,1,True,0.05173638
11568.ppm,31,True,0.058159538
06014.ppm,5,True,0.060726512
12061.ppm,13,True,0.059940796
02272.ppm,4,True,0.060583957
04603.ppm,34,True,0.060786817
05509.ppm,23,True,0.06078638
12075.ppm,18,True,0.06078673
02266.ppm,0,False,0.060728896
03178.ppm,34,True,0.060786817
04617.ppm,21,True,0.060759097
10662.ppm,26,True,0.05966572
00471.ppm,35,True,0.05705098
09333.ppm,9,True,0.060768683
06000.ppm,4,False,0.037576925
09455.ppm,1,True,0.060786817
06766.ppm,11,False,0.043296885
08993.ppm,18,True,0.035248566
01009.ppm,12,True,0.060786746
00317.ppm,37,False,0.05462151
10104.ppm,10,True,0.06049748
07478.ppm,12,True,0.060786817
04171.ppm,10,True,0.060771734
02500.ppm,32,True,0.058161724
11232.ppm,38,False,0.060778726
01021.ppm,1,True,0.0378148
06996.ppm,18,True,0.060201596
07450.ppm,9,True,0.05608841
08763.ppm,38,True,0.052755415
04159.ppm,31,True,0.059614588
03636.ppm,7,True,0.06010472
02528.ppm,25,True,0.05488228
05247.ppm,5,True,0.05899669
05521.ppm,38,False,0.040110715
03150.ppm,22,True,0.060786817
07336.ppm,9,True,0.060652144
08005.ppm,38,True,0.060786817
00459.ppm,6,True,0.029118588
10892.ppm,41,True,0.060786407
01747.ppm,12,True,0.045632716
06028.ppm,12,False,0.05889494
11554.ppm,17,True,0.060786515
07322.ppm,1,True,0.060786456
08011.ppm,13,True,0.060786817
01753.ppm,18,True,0.060786035
10886.ppm,5,True,0.0525602
11540.ppm,12,True,0.06078659
12049.ppm,2,True,0.06071257
05535.ppm,14,True,0.06078681
03144.ppm,4,True,0.055386785
03622.ppm,3,True,0.035921995
05253.ppm,12,True,0.060786817
11226.ppm,4,True,0.06009101
09469.ppm,38,True,0.060786817
01035.ppm,2,True,0.056012843
06982.ppm,18,True,0.06078259
07444.ppm,25,True,0.056506306
08777.ppm,38,True,0.05589347
10138.ppm,10,True,0.060687676
11971.ppm,22,True,0.060777754
05904.ppm,4,True,0.060751684
07875.ppm,13,True,0.06049454
09680.ppm,38,True,0.060786817
09858.ppm,2,True,0.059546217
07861.ppm,2,False,0.040298924
09694.ppm,9,True,0.041185554
02919.ppm,1,True,0.05456695
05910.ppm,2,True,0.05138292
11965.ppm,4,True,0.06034076
00868.ppm,25,True,0.060786817
05938.ppm,38,True,0.06042249
03391.ppm,31,True,0.060765393
00698.ppm,1,True,0.060680218
00840.ppm,12,True,0.060786817
11795.ppm,2,True,0.060742415
01586.ppm,17,True,0.060786776
07849.ppm,8,True,0.055388313
07691.ppm,2,True,0.0607782
09864.ppm,33,True,0.06078681
04398.ppm,39,True,0.060786817
02931.ppm,2,False,0.039469305
05086.ppm,13,True,0.060786817
02925.ppm,13,True,0.060786817
05092.ppm,10,True,0.060784772
07685.ppm,38,True,0.060786005
09870.ppm,5,False,0.03280307
11959.ppm,13,True,0.060786817
11781.ppm,6,True,0.060780603
00854.ppm,29,False,0.038936764
01592.ppm,17,True,0.060118303
12288.ppm,2,True,0.060785957
03385.ppm,36,True,0.060786817
04401.ppm,15,True,0.060786817
02070.ppm,11,True,0.060786296
12263.ppm,5,False,0.03609095
06216.ppm,37,False,0.045423687
09125.ppm,17,True,0.059298992
01579.ppm,28,True,0.060784984
00667.ppm,13,True,0.036740776
07108.ppm,11,True,0.060786527
10474.ppm,4,True,0.06072183
10312.ppm,15,True,0.060766723
00101.ppm,10,True,0.060785357
06570.ppm,26,True,0.059724547
09643.ppm,14,True,0.057939667
12505.ppm,14,True,0.06075235
05079.ppm,4,True,0.058229364
02716.ppm,5,True,0.033222802
03408.ppm,1,True,0.0589104
04367.ppm,31,False,0.059137534
12511.ppm,33,True,0.060786817
02702.ppm,37,True,0.060786817
04373.ppm,1,False,0.03906976
10306.ppm,2,True,0.060774438
08549.ppm,3,False,0.032401577
00115.ppm,3,True,0.060700797
06564.ppm,14,True,0.060786817
09657.ppm,2,False,0.042968
11018.ppm,38,True,0.060786817
06202.ppm,13,True,0.060734794
09131.ppm,12,True,0.06075098
00673.ppm,35,True,0.060786817
10460.ppm,10,True,0.060773373
04415.ppm,30,False,0.028886668
02064.ppm,5,True,0.06078485
12277.ppm,13,True,0.06078146
00883.ppm,30,True,0.06064327
11756.ppm,12,True,0.04051579
09119.ppm,5,True,0.05610458
01545.ppm,38,True,0.060786817
08207.ppm,7,True,0.041011598
10448.ppm,11,True,0.060713228
07134.ppm,12,True,0.05929777
03352.ppm,9,True,0.06078676
05723.ppm,12,True,0.060786817
05045.ppm,17,True,0.060786817
12539.ppm,5,True,0.060747333
03434.ppm,5,True,0.039732814
08561.ppm,23,True,0.06078567
07652.ppm,31,True,0.06072495
01223.ppm,14,True,0.06078485
11030.ppm,5,False,0.056503266
08575.ppm,2,True,0.060786817
07646.ppm,31,True,0.039858818
00129.ppm,6,True,0.059942707
01237.ppm,4,True,0.0605762
11024.ppm,14,True,0.05855224
06558.ppm,10,True,0.060702898
05051.ppm,14,True,0.060786817
03420.ppm,1,False,0.06078666
04429.ppm,20,True,0.06075458
03346.ppm,3,True,0.0607003
02058.ppm,12,True,0.060786817
05737.ppm,4,True,0.060466267
11742.ppm,2,False,0.047391202
00897.ppm,31,True,0.060261346
01551.ppm,10,True,0.060786787
08213.ppm,2,True,0.06078579
07120.ppm,10,True,0.06065274
11032.ppm,13,True,0.060786817
01221.ppm,17,True,0.060786817
07888.ppm,14,True,0.060786296
08563.ppm,28,True,0.060512077
07650.ppm,9,False,0.045832165
04359.ppm,10,True,0.05535135
03436.ppm,9,True,0.06076345
02728.ppm,15,True,0.060757738
05047.ppm,29,True,0.06078681
05721.ppm,4,True,0.058370184
03350.ppm,5,False,0.038034797
08205.ppm,42,True,0.044051107
07136.ppm,38,True,0.060786817
00659.ppm,10,True,0.060786787
01547.ppm,5,True,0.05648704
11754.ppm,13,True,0.060786817
00881.ppm,5,False,0.039130382
06228.ppm,4,False,0.025409048
08211.ppm,3,False,0.03653777
07122.ppm,9,False,0.059832666
11998.ppm,8,True,0.06051341
01553.ppm,5,False,0.03886886
00895.ppm,5,True,0.0607856
11740.ppm,8,True,0.060407523
05735.ppm,11,True,0.059903663
12249.ppm,18,True,0.05865551
03344.ppm,12,True,0.060786635
03422.ppm,37,False,0.060691427
05053.ppm,2,True,0.06078681
11026.ppm,35,True,0.060786817
09669.ppm,25,True,0.03904381
01235.ppm,34,True,0.060783885
08577.ppm,37,False,0.033380613
10338.ppm,4,True,0.057475366
07644.ppm,12,True,0.060075477
04365.ppm,38,True,0.060786817
02714.ppm,1,True,0.05730419
12507.ppm,26,True,0.056530945
06572.ppm,9,True,0.060786106
09641.ppm,5,True,0.060786217
09899.ppm,18,False,0.03326403
00103.ppm,11,True,0.049709223
10310.ppm,4,True,0.059588056
10476.ppm,4,True,0.050730906
08239.ppm,7,False,0.046849582
00665.ppm,10,True,0.060786493
06214.ppm,4,True,0.060643747
09127.ppm,7,False,0.05242065
11768.ppm,20,True,0.06055389
12261.ppm,17,True,0.060786817
02072.ppm,30,True,0.05553297
04403.ppm,4,True,0.060575705
12275.ppm,10,True,0.060782928
05709.ppm,9,True,0.06016945
02066.ppm,11,True,0.060786817
03378.ppm,37,False,0.058467258
04417.ppm,1,True,0.06073563
10462.ppm,10,True,0.060785253
00671.ppm,10,True,0.060765274
06200.ppm,21,False,0.03720388
09133.ppm,6,True,0.06075352
06566.ppm,4,True,0.05887012
09655.ppm,13,True,0.060786817
01209.ppm,11,True,0.058498178
00117.ppm,18,False,0.03942638
07678.ppm,12,True,0.060786817
10304.ppm,1,True,0.04097658
04371.ppm,9,True,0.05503504
02700.ppm,5,True,0.04622628
12513.ppm,3,True,0.033906803
05084.ppm,5,True,0.041204978
02933.ppm,10,True,0.060714588
09866.ppm,9,True,0.06068146
07693.ppm,31,False,0.04856473
01584.ppm,2,True,0.06078548
11797.ppm,38,True,0.028641269
00842.ppm,13,True,0.06057611
10489.ppm,30,True,0.05975032
03393.ppm,3,False,0.039124742
03387.ppm,30,True,0.05480052
02099.ppm,1,True,0.057485215
01590.ppm,10,True,0.060772445
00856.ppm,1,True,0.060269106
11783.ppm,8,False,0.046346553
09872.ppm,4,True,0.06024495
07687.ppm,1,True,0.06076869
06599.ppm,8,True,0.05392493
05090.ppm,9,True,0.060786817
02927.ppm,9,True,0.060427073
09682.ppm,1,True,0.06076638
07877.ppm,37,True,0.060786817
05906.ppm,4,True,0.060786817
11973.ppm,8,True,0.06074541
11967.ppm,11,True,0.059727997
05912.ppm,5,True,0.06077722
08588.ppm,31,True,0.060513645
09696.ppm,7,True,0.06073501
07863.ppm,11,True,0.048078753
11556.ppm,8,True,0.058328878
09319.ppm,8,True,0.06039787
01745.ppm,4,False,0.060447507
10890.ppm,4,True,0.05975181
07334.ppm,1,True,0.040075745
08007.ppm,25,False,0.051643312
10648.ppm,34,True,0.06074073
03152.ppm,2,True,0.054588545
05523.ppm,31,True,0.055179946
05245.ppm,1,True,0.0607855
03634.ppm,1,True,0.06021498
07452.ppm,25,True,0.059349187
08761.ppm,23,True,0.060466196
06994.ppm,13,True,0.060786817
01023.ppm,35,True,0.059094127
11230.ppm,32,True,0.053611804
07446.ppm,6,True,0.06075673
08775.ppm,4,True,0.058077376
06980.ppm,20,False,0.05977934
00329.ppm,2,True,0.060786817
01037.ppm,2,True,0.060765933
06758.ppm,24,False,0.045062426
11224.ppm,6,True,0.058594506
05251.ppm,12,False,0.055083517
03620.ppm,16,True,0.058195844
04629.ppm,5,False,0.03867926
03146.ppm,3,True,0.05297958
02258.ppm,4,False,0.04140633
05537.ppm,8,False,0.039094392
11542.ppm,13,True,0.059440173
10884.ppm,13,True,0.060786817
01751.ppm,20,True,0.060173552
07320.ppm,32,True,0.0587167
01989.ppm,38,True,0.060786817
08013.ppm,21,True,0.060774233
04601.ppm,25,False,0.026519313
02270.ppm,12,True,0.06078432
12063.ppm,8,False,0.03953344
09325.ppm,8,True,0.057438046
06016.ppm,8,True,0.054824166
01779.ppm,33,False,0.035336267
00467.ppm,13,True,0.060786817
10674.ppm,26,True,0.060366068
07308.ppm,10,True,0.060518824
10112.ppm,2,True,0.05941496
00301.ppm,5,True,0.050068792
08985.ppm,5,True,0.06064336
09443.ppm,21,False,0.033126265
06770.ppm,25,True,0.060782067
05279.ppm,4,True,0.060538955
02516.ppm,12,True,0.060786817
03608.ppm,9,True,0.060779825
04167.ppm,5,True,0.060741246
02502.ppm,31,False,0.043990623
04173.ppm,2,True,0.06057224
10106.ppm,35,True,0.060786817
08749.ppm,18,True,0.060786337
00315.ppm,42,True,0.059728533
08991.ppm,31,False,0.030135145
09457.ppm,28,True,0.0606887
11218.ppm,11,True,0.060782842
06764.ppm,10,True,0.06078511
09331.ppm,7,True,0.060786676
06002.ppm,0,True,0.056233667
00473.ppm,1,True,0.060786724
10660.ppm,14,True,0.060510177
04615.ppm,33,True,0.060786817
02264.ppm,13,True,0.060786817
12077.ppm,11,False,0.043889437
04826.ppm,2,True,0.060733758
03191.ppm,12,True,0.060786817
00498.ppm,31,True,0.059223726
11595.ppm,21,False,0.027979193
01786.ppm,31,True,0.06006717
10853.ppm,12,True,0.060759906
07491.ppm,5,False,0.037270136
06957.ppm,1,False,0.05632075
04198.ppm,31,True,0.060553003
05286.ppm,10,True,0.05997663
05292.ppm,34,True,0.060692593
07485.ppm,21,True,0.059456795
06943.ppm,11,True,0.060705762
11581.ppm,13,True,0.05993927
10847.ppm,17,True,0.060786776
01792.ppm,38,True,0.060786817
04832.ppm,8,True,0.060451757
12088.ppm,2,True,0.06078676
03185.ppm,12,True,0.060770195
01962.ppm,17,True,0.06078658
03813.ppm,10,True,0.060769703
08946.ppm,5,True,0.049932282
09480.ppm,21,True,0.06076378
08952.ppm,33,True,0.060786817
09494.ppm,20,True,0.036485523
03807.ppm,10,True,0.060786817
01976.ppm,11,False,0.037057694
07240.ppm,12,True,0.06078235
08173.ppm,11,True,0.060588293
01631.ppm,10,True,0.060777973
11422.ppm,37,False,0.050102033
05457.ppm,13,True,0.060786597
02338.ppm,8,True,0.055015888
04991.ppm,39,True,0.060786817
03026.ppm,4,True,0.060776368
04749.ppm,2,True,0.059956472
03740.ppm,11,True,0.06077946
03998.ppm,4,True,0.03991441
05331.ppm,25,True,0.06070092
06638.ppm,5,True,0.060588356
11344.ppm,42,True,0.033456497
01157.ppm,37,False,0.046795465
00249.ppm,38,True,0.060786817
07526.ppm,2,False,0.055512484
08615.ppm,11,False,0.0386605
11350.ppm,36,True,0.060786817
01143.ppm,15,True,0.060373917
07532.ppm,3,True,0.05616465
08601.ppm,8,False,0.036742996
03754.ppm,10,True,0.060786255
05325.ppm,31,True,0.060735237
05443.ppm,11,True,0.060786802
04985.ppm,30,True,0.058525547
03032.ppm,38,True,0.058934014
07254.ppm,38,True,0.060786817
08167.ppm,25,True,0.06074532
10728.ppm,12,False,0.03757848
01625.ppm,25,True,0.0599629
11436.ppm,36,True,0.06071603
09279.ppm,11,True,0.0597338
12117.ppm,20,False,0.040408794
02304.ppm,17,True,0.060786817
04775.ppm,36,True,0.06077206
10700.ppm,36,True,0.060786802
00513.ppm,22,True,0.060761243
09251.ppm,8,True,0.06062133
06162.ppm,7,False,0.060719352
09537.ppm,37,False,0.05556643
11378.ppm,1,True,0.060764413
06604.ppm,33,True,0.060608
00275.ppm,18,True,0.042903807
10066.ppm,3,True,0.053086784
08629.ppm,13,True,0.060781904
04013.ppm,15,True,0.060735136
02462.ppm,10,True,0.059756186
04007.ppm,4,True,0.06000685
03768.ppm,7,True,0.054584663
02476.ppm,20,False,0.033142928
05319.ppm,18,True,0.060778502
09523.ppm,1,True,0.06078431
06610.ppm,12,True,0.060772963
00261.ppm,14,True,0.06078666
10072.ppm,9,True,0.060336042
10714.ppm,31,False,0.058440473
07268.ppm,2,True,0.06078681
00507.ppm,42,True,0.054970883
01619.ppm,2,True,0.053647704
09245.ppm,29,True,0.06077779
06176.ppm,35,True,0.060786817
12103.ppm,4,True,0.056846846
02310.ppm,2,False,0.040320843
04761.ppm,8,True,0.055467986
05494.ppm,2,True,0.056092758
04952.ppm,16,True,0.060774527
10927.ppm,35,True,0.057624407
07283.ppm,1,True,0.057309784
06823.ppm,4,False,0.031369377
10099.ppm,38,True,0.05466701
11387.ppm,35,True,0.04805199
01194.ppm,8,False,0.044715893
03783.ppm,30,False,0.060219195
02489.ppm,25,True,0.060786817
03797.ppm,1,False,0.029547127
06837.ppm,1,True,0.060429595
11393.ppm,28,False,0.047865193
01180.ppm,26,True,0.060453422
10933.ppm,11,True,0.059659544
06189.ppm,8,False,0.03808674
07297.ppm,9,True,0.06077738
05480.ppm,10,True,0.06078658
04946.ppm,31,False,0.029518355
09292.ppm,10,True,0.059930034
01816.ppm,8,True,0.060695257
03967.ppm,3,True,0.059131704
08832.ppm,41,True,0.060784098
08826.ppm,30,True,0.047408007
03973.ppm,36,True,0.0607822
09286.ppm,13,True,0.060786817
01802.ppm,28,False,0.032686792
08198.ppm,5,False,0.035989095
08417.ppm,13,True,0.05260462
10258.ppm,38,True,0.060786817
07724.ppm,2,True,0.060599923
01355.ppm,12,True,0.060777616
11146.ppm,32,True,0.05931775
09709.ppm,15,False,0.032892656
05133.ppm,5,True,0.05855092
03542.ppm,11,True,0.06078681
02884.ppm,10,True,0.060777467
03224.ppm,11,True,0.05909937
05655.ppm,4,True,0.04155242
12329.ppm,20,True,0.060555395
11620.ppm,4,True,0.045055658
01433.ppm,8,True,0.060082927
08371.ppm,2,False,0.042230587
07042.ppm,12,True,0.060786817
